Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Boost target (PSI),Coolant (*C),Exhaust flap status,Gear (-),IAT (*C),Lambda bank 1 (AFR),Load act. (%),Load req. (%),MAF (g/s),Oil temp (*C),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),Speed (km/h),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),Torque act. clutch (Nm),Transmission temp (*C),WGDC (%),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),MHD version 3.87 000021571DAA01 v1.08 stg2 plus 93_98
40.816,14.62,0,0.3,0,83,0,5,34,41.44,11.2,11.9,7.4,95,2006.7,1961.2,1906,60,0,5.9,-14,-14,-14,-14,-14,-14,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.8,7.77,1000,0,0,0,0
40.904,14.62,0,0.3,0,83,0,5,34,45.34,11.2,11.9,7.3,95,2007.3,1961.2,1898,60,0,5.9,-14,-14,-14,-14,-14,-14,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.75,7.73,1000,0,0,0,0
40.991,14.62,0,0.3,0,83,0,5,34,47.72,12,11.9,7.3,95,2008.8,1961.2,1891,59,0,5.9,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.73,7.7,1000,0,0,0,0
41.092,14.62,0,0.3,0,83,0,5,34,51.07,12,11.9,7.3,95,2010.3,1961.2,1882,59,0,5.9,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-45,62,100,1,0,0,0,0,0,0,0,0,12.1,7.7,7.66,1000,0,0,0,0
41.192,14.62,0,0.3,0,83,0,5,34,53.45,12,11.9,7.3,95,2010.4,1961.2,1872,59,0,5.8,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-45,62,100,1,0,0,0,0,0,0,0,0,12.1,7.66,7.62,1000,0,0,0,0
41.292,14.62,0,0.3,0,83,0,5,34,57.02,12,11.9,7.3,95,2010.9,1961.2,1866,59,0,5.8,-15,-15,-15,-15,-15,-15,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.63,7.59,1000,0,0,0,0
41.397,14.62,0,0.3,0,83,0,5,34,59.19,12,11.9,7.2,95,2011.4,1961.2,1860,58,0,5.8,-15,-15,-15,-15,-15,-15,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.6,7.56,1000,0,0,0,0
41.492,14.62,6.7,0.3,0,83,0,5,34,61.57,11.2,11.9,7.1,95,2004.9,1961.2,1854,58,0,5.8,-13.8,-13.8,-13.8,-13.8,-13.8,-13.8,-45,62,100,1,0,0,0,0,0,0,0,0,11.9,7.83,7.57,1000,0,0,0,0
41.596,14.62,7.8,0.3,0,83,0,5,34,64.92,13.5,16,8.5,95,1938.7,1984.3,1854,58,0,7.8,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-38,62,100,1,0,0,0,0,0,0,0,0,16.2,10.56,9.5,1000,0,0,0,0
41.696,14.62,8.2,0.3,0,83,0,5,34,69.85,16.5,16.9,10.1,95,1942.2,2000.9,1882,58,0,8.5,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-24,62,100,1,0,0,0,0,0,0,0,0,17,11.29,10.69,1000,0,0,0,0
41.792,14.62,8.2,0.3,0,83,0,5,34,59.73,16.5,17.6,10.2,95,1968.9,2008.1,1840,58,0,8.6,6.6,6.6,6.6,6.6,6.6,6.6,-7,62,100,1,0,0,0,0,0,0,0,0,17.1,11.33,11.04,1000,0,0,0,0
41.893,14.62,8.2,0.3,0,83,0,5,34,49.02,17.2,17.9,10.4,95,1979.6,2010.6,1855,58,0,8.6,11.2,11.2,11.2,11.2,11.2,11.2,4,62,100,1,0,0,0,0,0,0,0,0,17.5,11.36,11.26,1000,0,0,0,0
41.992,14.62,8.2,0.3,0,83,0,5,34,40.91,17.2,17.9,10.4,95,1989.3,2011,1861,58,0,8.7,16.2,16.2,16.2,16.2,16.2,16.2,12,62,100,1,0,0,0,0,0,0,0,0,17.4,11.5,11.36,1000,0,0,0,0
42.096,14.62,7.8,0.3,0,83,0,5,34,34.71,17.2,18,10.4,95,1998.3,2011.7,1867,58,0,9.1,20.7,20.7,20.7,20.7,20.7,20.7,16,62,100,1,0,0,0,0,0,0,0,0,16.5,10.65,11.15,1000,0,0,0,0
42.196,14.62,7.1,0.3,0,83,0,5,34,32.84,15.8,16.1,9.6,95,2006.8,2008.8,1863,58,0,8.3,24.6,24.6,24.6,24.6,24.6,24.6,16,62,100,1,0,0,0,0,0,0,0,0,15.8,9.9,10.42,1000,0,0,0,0
42.292,14.62,6.7,0.3,0,83,0,5,34,30.27,15,15.4,9.1,95,2005.8,2004.5,1842,58,0,7.7,28.2,28.2,28.2,28.2,28.2,28.2,12,62,100,1,0,0,0,0,0,0,0,0,15.5,9.74,9.9,1000,0,0,0,0
42.396,14.62,6.7,0.3,0,83,0,5,34,28.31,15,15.4,9,95,2001.2,2000.6,1846,57,0,7.6,30.5,30.5,30.5,30.5,30.5,30.5,10,62,100,1,0,0,0,0,0,0,0,0,15.2,9.84,9.79,1000,0,0,0,0
42.492,14.62,6.7,0.3,0,83,0,5,34,25.97,15,15.5,9,95,1998.2,1998,1843,57,0,7.6,30.5,30.5,30.5,30.5,30.5,30.5,10,62,100,1,0,0,0,0,0,0,0,0,15.2,9.79,9.76,1000,0,0,0,0
42.592,14.62,6.7,0.3,0,83,0,5,34,24.6,15,15.5,9,95,1994.8,1996,1844,58,0,7.7,30.5,30.5,30.5,30.5,30.5,30.5,10,62,100,1,0,0,0,0,0,0,0,0,15.2,9.8,9.74,1000,0,0,0,0
42.692,14.62,5.5,0.3,0,83,0,5,34,23.64,15,14.8,9,95,1994,1994.3,1845,57,0,7.7,30.5,30.5,30.5,30.5,30.5,30.5,10,62,100,1,0,0,0,0,0,0,0,0,14.1,8.89,9.31,1000,0,0,0,0
42.792,14.62,5.5,0.3,0,83,0,5,34,23.01,13.5,13.3,8,95,1991.9,1990,1836,57,0,6.7,32,32,32,32,32,32,6,62,100,1,0,0,0,0,0,0,0,0,12.8,8.28,8.61,1000,0,0,0,0
42.892,14.62,5.1,0.3,0,83,0,5,34,22.34,12,12.4,7.4,95,1985.3,1985.2,1828,57,0,6.4,32.5,32.5,32.5,32.5,32.5,32.5,0,62,100,1,0,0,0,0,0,0,0,0,12.3,7.8,8.06,1000,0,0,0,0
42.992,14.62,3.9,0.2,0,83,0,5,34,21.65,12,12,7.1,95,1979.6,1980.3,1827,57,0,6,33,33,33,33,33,33,-2,62,100,1,0,0,0,0,0,0,0,0,12,7.47,7.64,1000,0,0,0,0
43.095,14.62,3.5,0.2,0,83,0,5,34,20.94,12,11.9,7,95,1973.8,1975.6,1792,57,0,5.9,4.7,4.7,4.7,4.7,4.7,4.7,-10,62,100,1,0,0,0,0,0,0,0,0,12.3,7.24,7.38,1000,0,0,0,0
43.200,14.62,3.5,0.2,0,83,0,5,34,20.19,11.2,11.9,6.8,95,1971.6,1972.2,1753,57,0,5.8,3,3,3,3,3,3,-18,62,100,1,0,0,0,0,0,0,0,0,12,7.12,7.19,1000,0,0,0,0
43.304,14.62,3.5,0.2,0,83,0,5,34,19.42,11.2,11.9,6.7,95,1970.3,1969.3,1756,57,0,5.7,2.7,2.7,2.7,2.7,2.7,2.7,-18,62,100,1,0,0,0,0,0,0,0,0,11.6,7.26,7.16,1000,0,0,0,0
43.392,14.62,4.3,0.2,0,83,0,5,34,18.73,11.2,11.9,6.7,95,1967.7,1967.4,1816,56,0,5.7,9.9,9.9,9.9,9.9,9.9,9.9,-16,62,100,1,0,0,0,0,0,0,0,0,11.4,7.45,7.29,1000,0,0,0,0
43.493,14.62,4.3,0.2,0,83,0,5,34,18.24,11.2,11.9,6.7,95,1964.4,1965.8,1810,56,0,6,14.5,14.5,14.5,14.5,14.5,14.5,-10,62,100,1,0,0,0,0,0,0,0,0,11.7,7.34,7.33,1000,0,0,0,0
43.592,14.62,4.7,0.2,0,83,0,5,34,17.95,11.2,11.9,6.8,95,1962.9,1964.6,1789,56,0,5.9,12.1,12.1,12.1,12.1,12.1,12.1,-9,62,100,1,0,0,0,0,0,0,0,0,11.7,7.77,7.37,1000,0,0,0,0
43.692,14.62,5.9,0.2,0,83,0,5,34,17.72,12.8,13.4,7.6,95,1962,1968.5,1808,56,0,6.6,23.9,23.9,23.9,23.9,23.9,23.9,-4,62,100,1,0,0,0,0,0,0,0,0,12.9,8.32,7.98,1000,0,0,0,0
43.796,14.62,5.9,0.2,0,83,0,5,34,17.51,12.8,13.3,7.5,95,1970.1,1970.1,1804,56,0,6.7,24.6,24.6,24.6,24.6,24.6,24.6,0,62,100,1,0,0,0,0,0,0,0,0,12.9,8.26,8.17,1000,0,0,0,0
43.893,14.62,5.9,0.2,0,83,0,5,34,17.24,12.8,13.3,7.5,95,1970.5,1970.1,1793,56,0,6.7,24.6,24.6,24.6,24.6,24.6,24.6,0,62,100,1,0,0,0,0,0,0,0,0,12.9,8.19,8.16,1000,0,0,0,0
43.996,14.62,5.9,0.2,0,83,0,5,34,17.23,12.8,13.3,7.4,95,1970.3,1970.1,1792,56,0,6.7,25.2,25.2,25.2,25.2,25.2,25.2,0,62,100,1,0,0,0,0,0,0,0,0,12.7,8.19,8.15,1000,0,0,0,0
44.097,14.62,5.9,0.2,0,83,0,5,34,17.07,12.8,13.3,7.4,95,1970.3,1970.1,1790,56,0,6.7,25.2,25.2,25.2,25.2,25.2,25.2,-2,62,100,1,0,0,0,0,0,0,0,0,13,8.19,8.14,1000,0,0,0,0
44.192,14.62,5.9,0.2,0,83,0,5,34,16.98,12.8,13.3,7.5,95,1971.2,1970.1,1790,56,0,6.7,25.3,25.3,25.3,25.3,25.3,25.3,-1,62,100,1,0,0,0,0,0,0,0,0,12.9,8.18,8.13,1000,0,0,0,0
44.292,14.62,5.9,0.2,0,83,0,5,34,16.85,12.8,13.3,7.4,95,1969.5,1970.1,1785,56,0,6.7,25.2,25.2,25.2,25.2,25.2,25.2,-2,62,100,1,0,0,0,0,0,0,0,0,13,8.14,8.12,1000,0,0,0,0
44.396,14.62,6.3,0.2,0,83,0,5,34,16.79,13.5,14.6,7.9,95,1973.2,1976.8,1780,56,0,7.1,25.8,25.8,25.8,25.8,25.8,25.8,-2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.95,8.63,1000,0,0,0,0
44.492,14.62,6.3,0.2,0,83,0,5,34,16.67,13.5,14.6,8.1,95,1980.1,1980.7,1786,55,0,7.5,26.9,26.9,26.9,26.9,26.9,26.9,3,62,100,1,0,0,0,0,0,0,0,0,14.1,8.98,8.84,1000,0,0,0,0
44.592,14.62,6.3,0.2,0,83,0,5,34,16.62,13.5,14.6,8.1,95,1983.1,1981.3,1780,55,0,7.4,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.1,8.91,8.87,1000,0,0,0,0
44.693,14.62,6.3,0.2,0,83,0,5,34,16.61,13.5,14.6,8.1,95,1983.5,1981.3,1774,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.1,8.88,8.84,1000,0,0,0,0
44.792,14.62,6.3,0.2,0,83,0,5,34,16.58,13.5,14.6,8.1,95,1980.5,1981.3,1777,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.1,8.87,8.84,1000,0,0,0,0
44.897,14.62,6.3,0.2,0,83,0,5,34,16.47,13.5,14.6,8.1,95,1979.7,1981.3,1774,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.1,8.85,8.84,1000,0,0,0,0
44.993,14.62,6.3,0.2,0,83,0,5,34,16.47,13.5,14.5,8.1,95,1982.2,1981.3,1772,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.1,8.84,8.82,1000,0,0,0,0
45.092,14.62,6.3,0.2,0,83,0,5,34,16.47,13.5,14.6,8.1,95,1980.4,1981.3,1767,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.82,8.8,1000,0,0,0,0
45.192,14.62,6.3,0.2,0,83,0,5,34,16.43,13.5,14.5,8.1,95,1980.3,1981.3,1766,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.77,8.77,1000,0,0,0,0
45.292,14.62,6.3,0.2,0,83,0,5,34,16.43,13.5,14.5,8.1,95,1981.4,1981.3,1762,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.75,8.75,1000,0,0,0,0
45.396,14.62,6.3,0.2,0,83,0,5,34,16.37,13.5,14.4,8.1,95,1985.3,1981.3,1762,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.77,8.73,1000,0,0,0,0
45.492,14.62,6.3,0.2,0,83,0,5,34,16.37,13.5,14.4,8.1,95,1983.5,1981.3,1755,55,0,7.3,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.72,8.71,1000,0,0,0,0
45.596,14.62,6.3,0.2,0,83,0,5,34,16.38,13.5,14.4,8.1,95,1980.2,1981.3,1754,55,0,7.2,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.2,8.72,8.7,1000,0,0,0,0
45.693,14.62,6.3,0.2,0,83,0,5,34,16.34,13.5,14.4,8,95,1979.7,1981.3,1752,55,0,7.2,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.7,8.67,1000,0,0,0,0
45.801,14.62,6.3,0.2,0,83,0,5,34,16.34,14.2,14.4,8.1,95,1978.4,1981.3,1750,55,0,7.2,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.71,8.66,1000,0,0,0,0
45.904,14.62,6.3,0.2,0,83,0,5,34,16.31,13.5,14.4,8,95,1982.2,1981.3,1750,55,0,7.2,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.69,8.65,1000,0,0,0,0
46.002,14.62,6.3,0.2,0,83,0,5,34,16.29,14.2,14.4,8,95,1980.5,1981.3,1748,55,0,7.2,26.9,26.9,26.9,26.9,26.9,26.9,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.67,8.64,1000,0,0,0,0
46.104,14.62,6.3,0.2,0,83,0,5,34,16.28,14.2,14.4,8,95,1980.6,1981.3,1744,54,0,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.67,8.63,1000,0,0,0,0
46.202,14.62,6.3,0.2,0,83,0,5,34,16.25,14.2,14.4,8.1,95,1980.6,1981.3,1743,54,0,7.3,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.65,8.62,1000,0,0,0,0
46.303,14.62,6.3,0.2,0,83,0,5,34,16.24,14.2,14.4,8,95,1983.2,1981.3,1744,54,0,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.65,8.62,1000,0,0,0,0
46.403,14.62,6.3,0.2,0,83,0,5,34,16.22,14.2,14.4,8,95,1983.1,1981.3,1742,54,0,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.3,8.65,8.61,1000,0,0,0,0
46.504,14.62,6.3,0.2,0,83,0,5,34,16.22,14.2,14.4,8,95,1979.3,1981.3,1740,54,0.7,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.63,8.59,1000,0,0,0,0
46.604,14.62,6.3,0.2,0,83,0,5,34,16.22,14.2,14.4,8,95,1980.3,1981.3,1734,54,2.9,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.63,8.58,1000,0,0,0,0
46.696,14.62,6.3,0.2,0,83,0,5,34,16.22,14.2,14.4,8,95,1982.2,1981.3,1736,54,5.6,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.62,8.57,1000,0,0,0,0
46.797,14.62,6.3,0.2,0,83,0,5,34,16.17,14.2,14.4,8,95,1982.1,1981.3,1736,54,7.3,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.64,8.58,1000,0,0,0,0
46.896,14.62,6.3,0.2,0,83,0,5,34,16.2,14.2,14.4,8,94,1980.2,1981.3,1736,54,10.9,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.64,8.58,1000,0,0,0,0
46.992,14.62,6.3,0.2,0,83,0,5,34,16.2,14.2,14.4,8,94,1978.6,1981.3,1740,54,11.6,7.2,26.4,26.4,26.4,26.4,26.4,26.4,2,62,100,1,0,0,0,0,0,0,0,0,14.4,8.98,8.63,1000,0,0,0,0
47.092,14.62,7.5,0.2,0,83,0,5,34,16.16,15.8,15.7,8.8,94,1980.9,1988.7,1736,54,12.1,7.7,27,27,27,27,27,27,2,62,100,1,0,0,0,0,0,0,0,0,16,9.64,9.22,1000,0,0,0,0
47.197,14.62,7.8,0.2,0,83,0,5,34,16.09,15.8,16.1,8.9,94,1993.8,1995.3,1747,54,13,8.1,27.6,27.6,27.6,27.6,27.6,27.6,9,62,100,1,0,0,0,0,0,0,0,0,16.4,10.05,9.7,1000,0,0,0,0
47.292,14.62,7.8,0.2,0,83,0,5,34,15.92,15.8,16.8,9.2,94,1998.1,2000.9,1752,54,13.4,8.5,29,29,29,29,29,29,11,62,100,1,0,0,0,0,0,0,0,0,16.3,10.19,9.99,1000,0,0,0,0
47.396,14.62,7.8,0.2,0,83,0,5,34,15.67,15.8,16.9,9.2,94,2001.2,2001.5,1762,54,13.3,8.6,29.5,29.5,29.5,29.5,29.5,29.5,12,62,100,1,0,0,0,0,0,0,0,0,17,10.61,10.22,1000,0,0,0,0
47.496,14.62,8.2,0.2,0,83,0,5,34,15.44,16.5,17.4,9.6,94,2005.6,2006.4,1750,54,13.1,8.7,28,28,28,28,28,28,13,62,100,1,0,0,0,0,0,0,0,0,17,10.43,10.35,1000,0,0,0,0
47.592,14.62,8.2,0.2,0,83,0,5,34,15.17,16.5,17.3,9.6,94,2008.5,2006.4,1746,54,12.8,8.7,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17,10.4,10.36,1000,0,0,0,0
47.740,14.62,8.2,0.2,0,83,0,5,34,14.99,16.5,17.3,9.5,94,2008,2006.4,1733,54,13,8.7,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17.1,10.33,10.3,1000,0,0,0,0
47.832,14.62,8.2,0.2,0,83,0,5,34,14.81,16.5,17.3,9.5,94,2006.9,2006.4,1728,54,12.8,8.8,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17,10.31,10.28,1000,0,0,0,0
47.933,14.62,8.2,0.2,0,83,0,5,34,14.75,16.5,17.3,9.5,94,2006.3,2006.4,1726,54,12.9,8.8,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17.1,10.33,10.28,1000,0,0,0,0
48.036,14.62,8.2,0.2,0,83,0,5,34,14.72,16.5,17.3,9.5,94,2006.5,2006.4,1730,54,13.3,8.8,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17.1,10.32,10.27,1000,0,0,0,0
48.132,14.62,8.2,0.2,0,83,0,5,34,14.66,16.5,17.3,9.5,94,2008.1,2006.4,1731,54,11.1,8.8,28,28,28,28,28,28,15,62,100,1,0,0,0,0,0,0,0,0,17.4,10.66,10.39,1000,0,0,0,0
48.233,14.62,8.6,0.2,0,83,0,5,34,14.66,17.2,17.9,9.7,94,2010.6,2011.2,1730,54,10.5,8.8,27.5,27.5,27.5,27.5,27.5,27.5,16,62,100,1,0,0,0,0,0,0,0,0,17.6,11.07,10.65,1000,0,0,0,0
48.332,14.62,8.6,0.2,0,83,0,5,34,14.58,18,18.4,10.3,94,2010.4,2016.2,1731,54,9.9,9.4,26.5,26.5,26.5,26.5,26.5,26.5,19,62,100,1,0,0,0,0,0,0,0,0,18.4,11,10.85,1000,0,0,0,0
48.432,14.62,8.6,0.2,0,83,0,5,34,14.58,18,18.4,10.2,94,2012,2016.2,1733,54,9.9,9.4,27,27,27,27,27,27,21,62,100,1,0,0,0,0,0,0,0,0,18.3,10.99,10.92,1000,0,0,0,0
48.533,14.62,8.6,0.2,0,83,0,5,34,14.57,18,18.5,10.2,94,2013.3,2016.2,1722,54,9.7,9.4,27,27,27,27,27,27,21,62,100,1,0,0,0,0,0,0,0,0,18.3,10.95,10.91,1000,0,0,0,0
48.632,14.62,9,0.2,0,83,0,5,34,14.53,18,18.4,10.1,94,2013.9,2016.2,1721,54,9.3,9.4,27,27,27,27,27,27,21,62,100,1,0,0,0,0,0,0,0,0,18.5,11.29,11.09,1000,0,0,0,0
48.732,14.62,10.2,0.2,0,83,0,5,34,14.51,18.8,19.7,10.6,94,2021.9,2024.2,1721,54,9,9.4,26.5,26.5,26.5,26.5,26.5,26.5,22,62,100,1,0,0,0,0,0,0,0,0,19,11.36,11.19,1000,0,0,0,0
48.836,14.62,10.6,0.2,0,83,0,5,34,14.47,18.8,19.8,10.8,94,2053.9,2026.7,1720,54,8.5,9.5,26.5,26.5,26.5,26.5,26.5,26.5,24,62,100,1,0,0,0,0,0,0,0,0,20.3,12.24,11.68,1000,0,0,0,0
48.932,14.62,11.8,0.2,0,83,0,5,35,14.46,20.2,20.8,11.3,94,2103.6,2048.6,1725,53,8.3,10.4,25,25,25,25,25,25,28,62,99.9,1,0,0,0,0,0,0,0,0,21.3,12.73,12.24,1000,0,0,0,0
49.031,14.62,12.2,0.2,0,83,0,5,35,14.45,21,21.9,11.9,94,2122.9,2080.7,1729,53,8,10.4,25,25,25,25,25,25,33,62,99.5,1,0,0,0,0,0,0,0,0,21.9,13.41,12.88,1000,0,0,0,0
49.132,14.62,12.9,0.2,0,83,0,5,35,14.41,22.5,23.3,12.6,94,2143.4,2118.8,1728,53,7.5,10.8,24.5,24.5,24.5,24.5,24.5,24.5,35,62,99.1,1,0,0,0,0,0,0,0,0,22.8,14.16,13.61,1000,0,0,0,0
49.232,14.62,12.9,0.2,0,83,0,5,35,14.41,23.2,24,13.2,94,2164.8,2145.4,1726,53,7.2,11.2,24,24,24,24,24,24,40,62,98.8,1,0,0,0,0,0,0,0,0,24,14.74,14.23,1000,0,0,0,0
49.332,14.62,13.3,0.2,0,83,0,5,35,14.42,24,25.1,13.6,94,2179.4,2174,1730,53,6.8,11.5,24,24,24,24,24,24,44,62,98.5,1,0,0,0,0,0,0,0,0,24.5,15.13,14.75,1000,0,0,0,0
49.432,14.62,13.7,0.2,0,83,0,5,35,14.29,25.5,25.7,14.1,94,2199.4,2193.8,1720,53,5.9,11.8,23.5,23.5,23.5,23.5,23.5,23.5,46,62,98.2,1,0,0,0,0,0,0,0,0,25.4,15.44,15.1,1000,0,0,0,0
49.532,14.62,13.7,0.2,0,83,0,5,35,14.12,24.8,26.4,14.1,94,2208,2212.8,1718,53,4.7,11.7,23.5,23.5,23.5,23.5,23.5,23.5,50,62,98,1,0,0,0,0,0,0,0,0,26.2,15.79,15.49,1000,0,0,0,0
49.632,14.62,13.7,0.2,0,83,0,5,35,14.08,25.5,26.9,14.5,94,2222.7,2228.6,1723,53,4,12,23.5,23.5,23.5,23.5,23.5,23.5,52,62,97.8,1,0,0,0,0,0,0,0,0,26.1,16.11,15.81,1000,0,0,0,0
49.736,14.62,13.7,0.2,0,83,0,5,35,14.12,26.2,27.3,14.8,94,2236.6,2241.2,1726,54,3.6,12.1,23.5,23.5,23.5,23.5,23.5,23.5,52,62,97.6,1,0,0,0,0,0,0,0,0,26.5,16.35,16.08,1000,0,0,0,0
49.832,14.62,14.5,0.2,0,83,0,5,35,14.19,27,27.8,15.1,94,2254,2253.8,1730,54,3.2,12.2,23,23,23,23,23,23,54,62,97.5,1,0,0,0,0,0,0,0,0,27.2,16.65,16.37,1000,0,0,0,0
49.937,14.62,14.5,0.2,0,83,0,5,35,14.26,27,28.2,15.1,94,2268.3,2267.7,1728,54,2.8,12.4,23,23,23,23,23,23,56,62,97.3,1,0,0,0,0,0,0,0,0,28,16.98,16.67,1000,0,0,0,0
50.032,14.62,14.9,0.2,0,83,0,5,35,14.29,27.8,28.6,15.6,94,2275,2281.7,1731,54,2.5,12.5,23,23,23,23,23,23,60,62,97.2,1,0,0,0,0,0,0,0,0,28.6,17.24,16.96,1000,0,0,0,0
50.136,14.62,14.9,0.2,0,83,0,5,35,14.37,28.5,29.2,16,94,2292.7,2296.9,1729,54,2.2,12.6,22.5,22.5,22.5,22.5,22.5,22.5,60,62,97.1,1,0,0,0,0,0,0,0,0,28.7,17.54,17.25,1000,0,0,0,0
50.236,14.62,14.9,0.2,0,83,0,5,34,14.37,28.5,29.6,16.1,94,2311.1,2308.6,1730,54,1.8,12.9,22.5,22.5,22.5,22.5,22.5,22.5,62,62,97,1,0,0,0,0,0,0,0,0,28.9,17.61,17.42,1000,0,0,0,0
50.332,14.62,14.9,0.2,0,83,0,5,34,14.41,28.5,29.6,16.1,94,2318.5,2312.5,1728,54,1.5,12.8,22.5,22.5,22.5,22.5,22.5,22.5,63,62,96.8,1,0,0,0,0,0,0,0,0,29.2,17.78,17.59,1000,0,0,0,0
50.436,14.62,14.9,0.2,0,83,0,5,34,14.41,29.2,29.9,16.4,94,2314.4,2320.7,1728,54,1.1,12.8,22.5,22.5,22.5,22.5,22.5,22.5,64,62,96.7,1,0,0,0,0,0,0,0,0,29.6,17.95,17.75,1000,0,0,0,0
50.536,14.62,14.9,0.3,0,83,0,5,34,14.51,29.2,30.2,16.6,94,2321.3,2328.2,1733,54,1,12.8,22.5,22.5,22.5,22.5,22.5,22.5,66,62,96.6,1,0,0,0,0,0,0,0,0,29.6,18.08,17.92,1000,0,0,0,0
50.632,14.62,14.9,0.3,0,84,0,5,34,14.5,29.2,30.3,16.5,94,2333.8,2332.6,1732,54,0.7,12.8,22.5,22.5,22.5,22.5,22.5,22.5,66,62,96.5,1,0,0,0,0,0,0,0,0,29.5,17.69,17.93,1000,0,0,0,0
50.732,14.62,14.5,0.3,0,84,0,5,34,14.42,29.2,29.6,16.5,94,2337.9,2328.6,1734,54,-0.1,12.7,22.5,22.5,22.5,22.5,22.5,22.5,66,62,96.5,1,0,0,0,0,0,0,0,0,29.4,17.34,17.56,1000,0,0,0,0
50.832,14.62,14.1,0.3,0,84,0,5,34,14.38,29.2,28.9,16.4,94,2323.4,2317,1736,54,-0.6,12.2,22.5,22.5,22.5,22.5,22.5,22.5,65,62,96.4,1,0,0,0,0,0,0,0,0,27.8,16.55,17.13,1000,0,0,0,0
